_id,Year/Année,Name/Nom,Frequency/Fréquence
1065,1919,LEOPOLD,12
1066,1919,LEROY,11
1067,1919,LESLIE,91
1068,1919,LESTER,18
1069,1919,LEWIS,47
1070,1919,LINDSAY,5
1071,1919,LIONEL,33
1072,1919,LLOYD,365
1073,1919,LORNE,105
1074,1919,LOUIS,120
1075,1919,LOYD,38
1076,1919,LOYDE,8
1077,1919,LUCIEN,31
1078,1919,LUIGI,5
1079,1919,LYLE,25
1080,1919,LYMAN,6
1081,1919,M,11
1082,1919,MACK,9
1083,1919,MALCOLM,39
1084,1919,MARCEL,13
1085,1919,MARCUS,6
1086,1919,MARGARET,7
1087,1919,MARIE,5
1088,1919,MARIO,9
1089,1919,MARK,5
1090,1919,MARSHALL,8
1091,1919,MARTIN,46
1092,1919,MARVIN,10
1093,1919,MATTHEW,7
1094,1919,MAURICE,78
1095,1919,MAX,45
1096,1919,MAXWELL,17
1097,1919,MELVILLE,37
1098,1919,MELVIN,64
1099,1919,MERLE,5
1100,1919,MERRILL,6
1101,1919,MERVIN,17
1102,1919,MERVYN,11
1103,1919,MICHAEL,128
1104,1919,MICHEAL,6
1105,1919,MIKE,31
1106,1919,MILES,5
1107,1919,MILTON,45
1108,1919,MOISE,6
1109,1919,MORGAN,11
1110,1919,MORLEY,29
1111,1919,MORRIS,41
1112,1919,MURRAY,112
1113,1919,MURRY,7
1114,1919,NAPOLEON,11
1115,1919,NATHAN,11
1116,1919,NEIL,30
1117,1919,NELSON,34
1118,1919,NEWTON,7
1119,1919,NICHOLAS,26
1120,1919,NICK,8
1121,1919,NICKOLAS,5
1122,1919,NICOLA,6
1123,1919,NOBLE,6
1124,1919,NOEL,6
1125,1919,NORMA,5
1126,1919,NORMAN,361
1127,1919,NORRIS,6
1128,1919,OLIVER,27
1129,1919,OMAR,5
1130,1919,OMER,13
1131,1919,ORLAND,11
1132,1919,ORLANDO,8
1133,1919,ORMAND,6
1134,1919,ORMOND,5
1135,1919,ORVAL,25
1136,1919,ORVIL,6
1137,1919,ORVILLE,30
1138,1919,OSCAR,48
1139,1919,OSWALD,8
1140,1919,OTTO,12
1141,1919,OVILA,7
1142,1919,OWEN,7
1143,1919,PASQUALE,7
1144,1919,PATRICK,84
1145,1919,PAUL,123
1146,1919,PERCIVAL,13
1147,1919,PERCY,77
1148,1919,PETE,5
1149,1919,PETER,150
1150,1919,PHILIP,56
1151,1919,PHILIPPE,9
1152,1919,PHILLIP,19
1153,1919,PIERRE,7
1154,1919,PIETRO,5
1155,1919,RALPH,159
1156,1919,RANDOLPH,6
1157,1919,RAY,25
1158,1919,RAYMOND,161
1159,1919,REAL,7
1160,1919,REGINALD,103
1161,1919,REINO,10
1162,1919,RENE,24
1163,1919,REUBEN,12
1164,1919,REX,9
1165,1919,RICHARD,202
1166,1919,ROBERT,1062
1167,1919,RODERICK,8
1168,1919,RODNEY,7
1169,1919,RODOLPHE,7
1170,1919,ROGER,35
1171,1919,ROLAND,35
1172,1919,ROLLAND,14
1173,1919,ROMEO,20
1174,1919,RONALD,128
1175,1919,ROSARIO,7
1176,1919,ROSS,127
1177,1919,ROWLAND,5
1178,1919,ROY,254
1179,1919,ROYAL,9
1180,1919,RUPERT,5
1181,1919,RUSSEL,53
1182,1919,RUSSELL,125
1183,1919,SALVATORE,10
1184,1919,SAM,19
1185,1919,SAMUEL,120
1186,1919,SAUEL,5
1187,1919,SHERMAN,6
1188,1919,SHIRLEY,5
1189,1919,SIDNEY,64
1190,1919,SIMON,13
1191,1919,SOLOMON,9
1192,1919,STANISLAW,5
1193,1919,STANLEY,233
1194,1919,STEPHEN,43
1195,1919,STERLING,5
1196,1919,STEVE,14
1197,1919,STEVEN,6
1198,1919,STEWART,55
1199,1919,STUART,45
1200,1919,SYDNEY,46
1201,1919,SYLVESTER,7
1202,1919,SYLVIO,6
1203,1919,TEDDY,5
1204,1919,THEODORE,39
1205,1919,THOMAS,636
1206,1919,TIMOTHY,11
1207,1919,TOM,7
1208,1919,TONY,10
1209,1919,VERNE,5
1210,1919,VERNER,5
1211,1919,VERNON,64
1212,1919,VICTOR,182
1213,1919,VINCENT,61
1214,1919,VITO,6
1215,1919,WALLACE,53
1216,1919,WALTER,360
1217,1919,WARD,8
1218,1919,WARREN,18
1219,1919,WELLINGTON,12
1220,1919,WERNER,5
1221,1919,WESLEY,41
1222,1919,WILBERT,67
1223,1919,WILBUR,12
1224,1919,WILFORD,10
1225,1919,WILFRED,205
1226,1919,WILFRID,68
1227,1919,WILLARD,33
1228,1919,WILLIAM,2150
1229,1919,WILLIE,14
1230,1919,WILLIS,17
1231,1919,WILMER,10
1232,1919,WILSON,25
1233,1919,WINSTON,10
1234,1919,WLADYSLAW,5
1235,1919,WLLIAM,9
1236,1919,WOODROW,5
1237,1919,WRAY,5
1238,1920,AARON,6
1239,1920,ABRAHAM,26
1240,1920,ABRAM,6
1241,1920,ADAM,12
1242,1920,ADELARD,10
1243,1920,ADRIAN,5
1244,1920,ALAN,54
1245,1920,ALBERT,502
1246,1920,ALCIDE,5
1247,1920,ALDEN,8
1248,1920,ALEC,5
1249,1920,ALEX,28
1250,1920,ALEXANDER,236
1251,1920,ALFRED,260
1252,1920,ALLAN,149
1253,1920,ALLEN,83
1254,1920,ALMER,5
1255,1920,ALPHONSE,14
1256,1920,ALTON,5
1257,1920,ALVIN,78
1258,1920,AMBROSE,18
1259,1920,AMOS,7
1260,1920,ANDREW,93
1261,1920,ANGELO,11
1262,1920,ANGUS,32
1263,1920,ANTHONY,41
1264,1920,ANTOINE,7
1265,1920,ANTONIO,17
1266,1920,ANTONY,5
1267,1920,ARCHIBALD,47
1268,1920,ARCHIE,45
1269,1920,ARMAND,17
1270,1920,ARNOLD,90
1271,1920,ARTHUR,569
1272,1920,AUBREY,28
1273,1920,AUGUST,8
1274,1920,AUSTIN,20
1275,1920,BARRY,11
1276,1920,BASIL,26
1277,1920,BENJAMIN,41
1278,1920,BENNIE,7
1279,1920,BENNY,7
1280,1920,BERNARD,115
1281,1920,BERT,16
1282,1920,BERTRAM,28
1283,1920,BEVERLEY,8
1284,1920,BEVERLY,8
1285,1920,BILLIE,9
1286,1920,BILLY,11
1287,1920,BLAKE,10
1288,1920,BRIAN,7
1289,1920,BRUCE,130
1290,1920,BRUNO,8
1291,1920,BURTON,10
1292,1920,BYRON,5
1293,1920,CALVIN,13
1294,1920,CAMERON,11
1295,1920,CAMPBELL,5
1296,1920,CARL,97
1297,1920,CARLYLE,5
1298,1920,CARMAN,18
1299,1920,CARMEN,9
1300,1920,CECIL,149
1301,1920,CHARLES,785
1302,1920,CHARLIE,18
1303,1920,CHESTER,42
1304,1920,CHRISTOPHER,11
1305,1920,CLAIRE,6
1306,1920,CLARANCE,15
1307,1920,CLARE,17
1308,1920,CLARENCE,240
1309,1920,CLARK,10
1310,1920,CLARKE,5
1311,1920,CLAUDE,40
1312,1920,CLAYTON,56
1313,1920,CLEMENT,10
1314,1920,CLIFFORD,222
1315,1920,CLIFTON,13
1316,1920,CLINTON,13
1317,1920,CLYDE,7
1318,1920,COLIN,22
1319,1920,CONRAD,6
1320,1920,CORNELIUS,5
1321,1920,CYRIL,50
1322,1920,DALTON,15
1323,1920,DANIEL,88
1324,1920,DAVID,336
1325,1920,DEAN,5
1326,1920,DELBERT,21
1327,1920,DENIS,11
1328,1920,DENNIS,22
1329,1920,DEREK,5
1330,1920,DESMOND,12
1331,1920,DOMINIC,9
1332,1920,DONALD,774
1333,1920,DONAT,6
1334,1920,DOUGLAS,372
1335,1920,DOUGLASS,5
1336,1920,DUDLEY,5
1337,1920,DUNCAN,35
1338,1920,EARL,228
1339,1920,EARLE,24
1340,1920,EARNEST,28
1341,1920,EDDIE,6
1342,1920,EDGAR,68
1343,1920,EDMOND,16
1344,1920,EDMUND,49
1345,1920,EDOUARD,6
1346,1920,EDWARD,558
1347,1920,EDWIN,130
1348,1920,ELDEN,5
1349,1920,ELDON,20
1350,1920,ELGIN,13
1351,1920,ELI,7
1352,1920,ELIE,6
1353,1920,ELLIS,10
1354,1920,ELLWOOD,7
1355,1920,ELMER,86
1356,1920,ELMO,6
1357,1920,ELROY,6
1358,1920,ELTON,7
1359,1920,ELWOOD,20
1360,1920,EMERSON,14
1361,1920,EMIL,6
1362,1920,EMILE,7
1363,1920,ERIC,92
1364,1920,ERNEST,285
1365,1920,EUGENE,74
1366,1920,EVAN,9
1367,1920,EVERETT,30
1368,1920,EWART,9
1369,1920,FELIX,12
1370,1920,FERDINAND,9
1371,1920,FERNAND,10
1372,1920,FLOYD,40
1373,1920,FORD,5
1374,1920,FRANCES,25
1375,1920,FRANCESCO,7
1376,1920,FRANCIS,341
1377,1920,FRANK,283
1378,1920,FRANKLIN,48
1379,1920,FRED,40
1380,1920,FREDERIC,16
1381,1920,FREDERICK,497
1382,1920,FREDRICK,59
1383,1920,FREEMAN,5
1384,1920,GABRIEL,5
1385,1920,GARFIELD,14
1386,1920,GARNET,53
1387,1920,GARNETT,5
1388,1920,GEOFFREY,16
1389,1920,GEOGE,5
1390,1920,GEORGE,1337
1391,1920,GERALD,232
1392,1920,GERARD,29
1393,1920,GILBERT,58
1394,1920,GLEN,49
1395,1920,GLENN,19
1396,1920,GORDEN,7
1397,1920,GORDON,637
1398,1920,GRAHAM,14
1399,1920,GRANT,28
1400,1920,GREGORY,8
1401,1920,GUISEPPE,9
1402,1920,GUY,6
1403,1920,HARLEY,14
1404,1920,HAROLD,662
1405,1920,HARRIS,7
1406,1920,HARRISON,5
1407,1920,HARRY,342
1408,1920,HARTLEY,7
1409,1920,HARVEY,126
1410,1920,HECTOR,27
1411,1920,HENRI,11
1412,1920,HENRY,253
1413,1920,HERBERT,230
1414,1920,HERMAN,21
1415,1920,HILLIARD,5
1416,1920,HILTON,7
1417,1920,HOMER,17
1418,1920,HORACE,33
1419,1920,HOWARD,261
1420,1920,HUBERT,27
1421,1920,HUGH,127
1422,1920,HYMAN,5
1423,1920,IAN,26
1424,1920,IRA,12
1425,1920,IRVIN,9
1426,1920,IRVINE,11
1427,1920,IRVING,13
1428,1920,IRWIN,17
1429,1920,ISAAC,9
1430,1920,ISADORE,12
1431,1920,ISRAEL,9
1432,1920,IVA,5
1433,1920,IVAN,65
1434,1920,J,2086
1435,1920,JACK,345
1436,1920,JACKIE,6
1437,1920,JACOB,25
1438,1920,JACQUES,10
1439,1920,JAMES,1412
1440,1920,JEAN,73
1441,1920,JEREMIAH,5
1442,1920,JEROME,17
1443,1920,JESSE,11
1444,1920,JOE,26
1445,1920,JOHN,2789
1446,1920,JONATHAN,6
1447,1920,JOSEPH,425
1448,1920,JOSEPHAT,5
1449,1920,JULIAN,6
1450,1920,JULIEN,6
1451,1920,JULIUS,11
1452,1920,JUSTIN,6
1453,1920,KARL,15
1454,1920,KEITH,79
1455,1920,KENETH,6
1456,1920,KENNETH,520
1457,1920,LARRY,5
1458,1920,LAURENCE,26
1459,1920,LAURENT,6
1460,1920,LAURIER,7
1461,1920,LAVERNE,11
1462,1920,LAWERENCE,5
1463,1920,LAWRENCE,179
1464,1920,LEE,7
1465,1920,LENARD,19
1466,1920,LENORD,5
1467,1920,LEO,134
1468,1920,LEON,20
1469,1920,LEONARD,205
1470,1920,LEOPOLD,10
1471,1920,LEROY,16
1472,1920,LESLEY,5
1473,1920,LESLIE,124
1474,1920,LESTER,14
1475,1920,LEWIS,51
1476,1920,LIONEL,43
1477,1920,LLOYD,326
1478,1920,LORN,6
1479,1920,LORNE,145
1480,1920,LOUIS,124
1481,1920,LOYD,38
1482,1920,LUCIEN,25
1483,1920,LUIGI,12
1484,1920,LUKE,5
1485,1920,LYALL,5
1486,1920,LYLE,30
1487,1920,M,33
1488,1920,MALCOLM,44
1489,1920,MANLEY,5
1490,1920,MARCEL,7
1491,1920,MARGARET,7
1492,1920,MARIO,7
1493,1920,MARK,17
1494,1920,MARSHALL,9
1495,1920,MARTIN,39
1496,1920,MARVIN,20
1497,1920,MARY,5
1498,1920,MATHEW,5
1499,1920,MATTHEW,14
1500,1920,MAURICE,85
1501,1920,MAX,33
1502,1920,MAXWELL,17
1503,1920,MAYNARD,6
1504,1920,MELBOURNE,6
1505,1920,MELVILLE,52
1506,1920,MELVIN,60
1507,1920,MERLE,5
1508,1920,MERRILL,5
1509,1920,MERTON,5
1510,1920,MERVIN,35
1511,1920,MERVYN,20
1512,1920,MICHAEL,129
1513,1920,MICHEAL,6
1514,1920,MICHELE,7
1515,1920,MIKE,22
1516,1920,MILES,5
1517,1920,MILFORD,7
1518,1920,MILFRED,5
1519,1920,MILTON,60
1520,1920,MOISE,6
1521,1920,MORGAN,7
1522,1920,MORLEY,39
1523,1920,MORRIS,46
1524,1920,MOSES,5
1525,1920,MURRAY,110
1526,1920,MURRY,9
1527,1920,MURVIN,5
1528,1920,MYER,6
1529,1920,NAPOLEON,8
1530,1920,NATHAN,11
1531,1920,NEAL,6
1532,1920,NEIL,42
1533,1920,NELSON,47
1534,1920,NICHOLAS,27
1535,1920,NICK,8
1536,1920,NOAH,5
1537,1920,NOEL,12
1538,1920,NORMAN,408
1539,1920,NORVAL,12
1540,1920,OLIVER,32
1541,1920,OMER,14
1542,1920,ORLAND,7
1543,1920,ORVAL,35
1544,1920,ORVIL,6
1545,1920,ORVILLE,29
1546,1920,OSCAR,39
1547,1920,OSWALD,11
1548,1920,OWEN,24
1549,1920,PASQUALE,6
1550,1920,PATRICK,89
1551,1920,PAUL,139
1552,1920,PERCIVAL,13
1553,1920,PERCY,90
1554,1920,PETE,8
1555,1920,PETER,141
1556,1920,PETRO,5
1557,1920,PHILIP,79
1558,1920,PHILLIP,14
1559,1920,RAE,7
1560,1920,RALPH,170
1561,1920,RAOUL,7
1562,1920,RAPHAEL,5
1563,1920,RAY,40
1564,1920,RAYMOND,208
1565,1920,REGINALD,131
1566,1920,RENE,29
1567,1920,REUBEN,15
1568,1920,REX,5
1569,1920,RICHARD,224
1570,1920,ROBERT,1352
1571,1920,ROCCO,9
1572,1920,RODERICK,17
1573,1920,RODNEY,5
1574,1920,RODOLPHE,5
1575,1920,ROGER,34
1576,1920,ROLAND,36
1577,1920,ROLLAND,9
1578,1920,ROMEO,15
1579,1920,RONALD,183
1580,1920,ROSS,97
1581,1920,ROY,333
1582,1920,ROYAL,6
1583,1920,ROYCE,6
1584,1920,RUPERT,6
1585,1920,RUSSEL,49
1586,1920,RUSSELL,162
1587,1920,SALVATORE,13
1588,1920,SAM,19
1589,1920,SAMUEL,125
1590,1920,SANFORD,5
1591,1920,SCOTT,6
1592,1920,SHERWOOD,5
1593,1920,SHIRLEY,5
1594,1920,SIDNEY,74
1595,1920,SIMON,11
1596,1920,SOLLY,5
1597,1920,SOLOMON,10
1598,1920,STANLEY,286
1599,1920,STANLY,5
1600,1920,STEPHEN,56
1601,1920,STERLING,6
1602,1920,STEVE,16
1603,1920,STEVEN,7
1604,1920,STEWART,72
1605,1920,STUART,45
1606,1920,SYDNEY,51
1607,1920,TERENCE,6
1608,1920,TERRENCE,6
1609,1920,THEODORE,38
1610,1920,THOMAS,707
1611,1920,TIMOTHY,8
1612,1920,TOM,8
1613,1920,TONY,10
1614,1920,UMBERTO,5
1615,1920,URBAN,5
1616,1920,VERNE,5
1617,1920,VERNON,80
1618,1920,VICTOR,128
1619,1920,VINCENT,66
1620,1920,VINCENZO,12
1621,1920,WALLACE,76
1622,1920,WALTER,394
1623,1920,WARD,6
1624,1920,WARREN,20
1625,1920,WASYL,5
1626,1920,WELDON,6
1627,1920,WELLINGTON,9
1628,1920,WESLEY,42
1629,1920,WILBERT,64
1630,1920,WILBUR,15
1631,1920,WILFORD,17
1632,1920,WILFRED,217
1633,1920,WILFRID,51
1634,1920,WILLARD,21
1635,1920,WILLIA,5
1636,1920,WILLIAM,2517
1637,1920,WILLIE,14
1638,1920,WILLIS,22
1639,1920,WILMER,12
1640,1920,WILSON,13
1641,1920,WLLIAM,8
1642,1920,WRAY,9
1643,1921,ABRAHAM,32
1644,1921,ADAM,14
1645,1921,ADELARD,8
1646,1921,ADOLPH,5
1647,1921,ADRIAN,10
1648,1921,ADRIEN,5
1649,1921,AIME,9
1650,1921,ALAN,48
1651,1921,ALBERT,518
1652,1921,ALBERTO,6
1653,1921,ALCIDE,5
1654,1921,ALDO,8
1655,1921,ALEC,5
1656,1921,ALEX,17
1657,1921,ALEXANDER,193
1658,1921,ALFRED,266
1659,1921,ALFREDO,5
1660,1921,ALLAN,174
1661,1921,ALLEN,94
1662,1921,ALPHONSE,19
1663,1921,ALTON,7
1664,1921,ALVIN,89
1665,1921,AMBROSE,11
1666,1921,AMOS,5
1667,1921,ANDRE,6
1668,1921,ANDREW,126
1669,1921,ANGELO,10
1670,1921,ANGUS,47
1671,1921,ANTHONY,48
1672,1921,ANTOINE,16
1673,1921,ANTONIO,23
1674,1921,ARCHIBALD,51
1675,1921,ARCHIE,40
1676,1921,ARMAND,19
1677,1921,ARMANDO,7
1678,1921,ARNOLD,82
1679,1921,ARNOTT,5
1680,1921,ARTHUR,516
1681,1921,AUBREY,20
1682,1921,AUGUST,6
1683,1921,AUSTIN,25
1684,1921,BARRY,7
1685,1921,BASIL,31
1686,1921,BENEDICT,6
1687,1921,BENJAMIN,28
1688,1921,BENNY,6
1689,1921,BERNARD,139
1690,1921,BERT,18
1691,1921,BERTRAM,28
1692,1921,BEVERLEY,10
1693,1921,BEVERLY,13
1694,1921,BILL,7
1695,1921,BILLIE,8
1696,1921,BILLY,9
1697,1921,BOYD,5
1698,1921,BRIAN,5
1699,1921,BRUCE,141
1700,1921,BRUNO,9
1701,1921,BRYCE,5
1702,1921,BURTON,20
1703,1921,BYRON,7
1704,1921,CALVIN,27
1705,1921,CAMERON,24
1706,1921,CAMPBELL,10
1707,1921,CARL,109
1708,1921,CARLTON,5
1709,1921,CARMAN,15
1710,1921,CARMEN,14
1711,1921,CARSON,6
1712,1921,CECIL,158
1713,1921,CHARLES,828
1714,1921,CHARLIE,17
1715,1921,CHESTER,27
1716,1921,CHRISTOPHER,15
1717,1921,CLAIR,5
1718,1921,CLAIRE,7
1719,1921,CLARANCE,11
1720,1921,CLARE,17
1721,1921,CLARENCE,223
1722,1921,CLAUD,7
1723,1921,CLAUDE,41
1724,1921,CLAYTON,53
1725,1921,CLEMENT,8
1726,1921,CLIFFORD,239
1727,1921,CLIFTON,13
1728,1921,CLINTON,14
1729,1921,CLYDE,13
1730,1921,COLIN,23
1731,1921,CONRAD,5
1732,1921,CORNELIUS,10
1733,1921,CRAWFORD,6
1734,1921,CURTIS,7
1735,1921,CYRIL,54
1736,1921,DALTON,21
1737,1921,DAN,6
1738,1921,DANIEL,84
1739,1921,DARCY,5
1740,1921,DAVID,347
1741,1921,DEAN,9
1742,1921,DELBERT,20
1743,1921,DELMAR,7
1744,1921,DELMER,12
1745,1921,DENIS,8
1746,1921,DENNIS,31
1747,1921,DESMOND,12
1748,1921,DINO,5
1749,1921,DOMINIC,9
1750,1921,DON,6
1751,1921,DONALD,824
1752,1921,DONAT,11
1753,1921,DOROTHY,7
1754,1921,DOUGLAS,427
1755,1921,DOUGLASS,6
1756,1921,DUDLEY,7
1757,1921,DUNCAN,32
1758,1921,EARL,236
1759,1921,EARLE,18
1760,1921,EARNEST,31
1761,1921,EDDIE,9
1762,1921,EDGAR,79
1763,1921,EDMOND,21
1764,1921,EDMUND,33
1765,1921,EDOUARD,5
1766,1921,EDWARD,532
1767,1921,EDWIN,114
1768,1921,ELDEN,5
1769,1921,ELDON,20
1770,1921,ELGIN,8
1771,1921,ELLARD,8
1772,1921,ELLIOTT,8
1773,1921,ELLIS,5
1774,1921,ELLWOOD,17
1775,1921,ELMER,109
1776,1921,ELMORE,6
1777,1921,ELTON,5
1778,1921,ELVIN,10
1779,1921,ELWIN,9
1780,1921,ELWOOD,22
1781,1921,EMERSON,24
1782,1921,EMERY,8
1783,1921,EMIL,5
1784,1921,EMILE,14
1785,1921,ENRICO,5
1786,1921,ERIC,77
1787,1921,ERNEST,297
1788,1921,ERNIE,5
1789,1921,ERVIN,5
1790,1921,EUGENE,58
1791,1921,EVAN,12
1792,1921,EVERETT,27
1793,1921,EWEN,5
1794,1921,FELIX,17
1795,1921,FERGUS,5
1796,1921,FERNAND,13
1797,1921,FLOYD,37
1798,1921,FORBES,6
1799,1921,FRANCES,17
1800,1921,FRANCIS,355
1801,1921,FRANCOIS,7
1802,1921,FRANK,285
1803,1921,FRANKLIN,38
1804,1921,FRASER,5
1805,1921,FRED,61
1806,1921,FREDERIC,13
1807,1921,FREDERICK,431
1808,1921,FREDRICK,67
1809,1921,FREEMAN,8
1810,1921,GABRIEL,6
1811,1921,GARFIELD,8
1812,1921,GARLAND,6
1813,1921,GARNET,50
1814,1921,GEOFFREY,12
1815,1921,GEORGE,1248
1816,1921,GEORGES,8
1817,1921,GERALD,270
1818,1921,GERARD,36
1819,1921,GILBERT,57
1820,1921,GINO,8
1821,1921,GIOVANNI,10
1822,1921,GIRARD,6
1823,1921,GLEN,54
1824,1921,GLENN,16
1825,1921,GLENWOOD,7
1826,1921,GODFREY,5
1827,1921,GORDEN,15
1828,1921,GORDON,620
1829,1921,GRAHAM,11
1830,1921,GRANT,39
1831,1921,GREGORY,6
1832,1921,GRENVILLE,11
1833,1921,GUIDO,5
1834,1921,GUISEPPE,8
1835,1921,GUY,11
1836,1921,HARLEY,9
1837,1921,HAROLD,683
1838,1921,HARRISON,8
1839,1921,HARRY,337
1840,1921,HARVEY,121
1841,1921,HECTOR,28
1842,1921,HENRI,21
1843,1921,HENRY,239
1844,1921,HERBERT,237
1845,1921,HERMAN,25
1846,1921,HILLIARD,7
1847,1921,HILTON,7
1848,1921,HIRAM,8
1849,1921,HOMER,10
1850,1921,HORACE,38
1851,1921,HOWARD,251
1852,1921,HUBERT,40
1853,1921,HUGH,134
1854,1921,HYMAN,9
1855,1921,IAN,25
1856,1921,IRA,9
1857,1921,IRVIN,15
1858,1921,IRVINE,6
1859,1921,IRVING,18
1860,1921,IRWIN,17
1861,1921,ISAAC,19
1862,1921,ISADORE,10
1863,1921,ISRAEL,9
1864,1921,IVAN,83
1865,1921,IVOR,8
1866,1921,J,936
1867,1921,JACK,332
1868,1921,JACKIE,7
1869,1921,JACOB,27
1870,1921,JAMES,1375
1871,1921,JEAN,104
1872,1921,JEROME,18
1873,1921,JESSE,7
1874,1921,JOE,23
1875,1921,JOHN,2705
1876,1921,JOSEH,13
1877,1921,JOSEPH,1899
1878,1921,JULES,7
1879,1921,JULIAN,9
1880,1921,JULIEN,6
1881,1921,JULIUS,11
1882,1921,KARL,16
1883,1921,KEITH,61
1884,1921,KENETH,7
1885,1921,KENNETH,548
1886,1921,LAURENCE,25
1887,1921,LAVERN,5
1888,1921,LAVERNE,7
1889,1921,LAWRENCE,184
1890,1921,LEE,9
1891,1921,LELAND,6
1892,1921,LENARD,14
1893,1921,LENNARD,6
1894,1921,LEO,127
1895,1921,LEON,34
1896,1921,LEONARD,213
1897,1921,LEOPOLD,8
1898,1921,LEROY,14
1899,1921,LESLIE,115
1900,1921,LESTER,20
1901,1921,LEVI,6
1902,1921,LEWIS,61
1903,1921,LINDSAY,8
1904,1921,LIONEL,44
1905,1921,LLOYD,324
1906,1921,LORENZO,6
1907,1921,LORNE,151
1908,1921,LOUIE,7
1909,1921,LOUIS,141
1910,1921,LOYD,34
1911,1921,LUCIEN,22
1912,1921,LUIGI,15
1913,1921,LYLE,30
1914,1921,M,7
1915,1921,MAC,5
1916,1921,MACK,5
1917,1921,MALCOLM,44
1918,1921,MALCOM,6
1919,1921,MANLEY,5
1920,1921,MANLY,5
1921,1921,MANUEL,5
1922,1921,MARCEL,15
1923,1921,MARIE,5
1924,1921,MARIO,14
1925,1921,MARION,5
1926,1921,MARK,10
1927,1921,MARSHALL,12
1928,1921,MARTIN,50
1929,1921,MARVIN,19
1930,1921,MARWOOD,5
1931,1921,MARY,8
1932,1921,MATHEW,11
1933,1921,MATTHEW,14
1934,1921,MAURICE,89
1935,1921,MAX,44
1936,1921,MAXWELL,16
1937,1921,MAYNARD,8
1938,1921,MELVILLE,44
1939,1921,MELVIN,61
1940,1921,MERVIN,26
1941,1921,MERVYN,17
1942,1921,MICHAEL,158
1943,1921,MICHEL,5
1944,1921,MICHELE,6
1945,1921,MIKE,29
1946,1921,MILFORD,6
1947,1921,MILTON,45
1948,1921,MITCHELL,5
1949,1921,MORGAN,7
1950,1921,MORLEY,38
1951,1921,MORRIS,54
1952,1921,MORTON,6
1953,1921,MOSES,12
1954,1921,MURRAY,126
1955,1921,MURRY,12
1956,1921,NAPOLEON,7
1957,1921,NATHAN,10
1958,1921,NATHANIEL,5
1959,1921,NEIL,36
1960,1921,NELSON,38
1961,1921,NEVILLE,5
1962,1921,NEWTON,8
1963,1921,NICHOLAS,40
1964,1921,NICK,8
1965,1921,NOEL,12
1966,1921,NORBERT,5
1967,1921,NORMA,5
1968,1921,NORMAN,455
1969,1921,OLIVER,32
1970,1921,OMER,12
1971,1921,ORLAND,7
1972,1921,ORLANDO,5
1973,1921,ORVAL,27
1974,1921,ORVIL,8
1975,1921,ORVILLE,29
1976,1921,OSBORNE,7
1977,1921,OSCAR,49
1978,1921,OSWALD,5
1979,1921,OTTO,8
1980,1921,OVILA,7
1981,1921,OWEN,12
1982,1921,PATRICK,106
1983,1921,PAUL,134
1984,1921,PERCIVAL,17
1985,1921,PERCY,75
1986,1921,PETE,7
1987,1921,PETER,175
1988,1921,PHILIP,91
1989,1921,PHILIPPE,5
1990,1921,PHILLIP,17
1991,1921,PIERRE,12
1992,1921,PIETRO,9
1993,1921,RAE,5
1994,1921,RALPH,165
1995,1921,RANDOLPH,5
1996,1921,RAOUL,7
1997,1921,RAY,37
1998,1921,RAYMOND,248
1999,1921,REAL,10
2000,1921,REGINALD,115
2001,1921,RENE,23
2002,1921,REUBEN,7
2003,1921,REX,8
2004,1921,RICHARD,233
2005,1921,ROBERT,1386
2006,1921,ROBET,5
2007,1921,ROCCO,9
2008,1921,RODERICK,13
2009,1921,RODNEY,7
2010,1921,ROGER,38
2011,1921,ROLAND,46
2012,1921,ROLLAND,16
2013,1921,ROMEO,17
2014,1921,RONALD,195
2015,1921,ROSCOE,5
2016,1921,ROSS,144
2017,1921,ROWLAND,6
2018,1921,ROY,335
2019,1921,ROYAL,11
2020,1921,RUBEN,5
2021,1921,RUSSEL,51
2022,1921,RUSSELL,173
2023,1921,SALVATORE,14
2024,1921,SAM,16
2025,1921,SAMUEL,136
2026,1921,SANFORD,5
2027,1921,SCOTT,5
2028,1921,SHELDON,5
2029,1921,SHERMAN,5
2030,1921,SHIRLEY,6
2031,1921,SIDNEY,68
2032,1921,SIMEON,5
2033,1921,SIMON,8
2034,1921,SOLOMON,11
2035,1921,SPENCER,5
2036,1921,STANLEY,248
2037,1921,STANLY,5
2038,1921,STEPHEN,58
2039,1921,STEVE,24
2040,1921,STEVEN,6
2041,1921,STEWART,46
2042,1921,STUART,32
2043,1921,SYDNEY,36
2044,1921,SYLVESTER,11
2045,1921,TAUNO,6
2046,1921,TEDDY,10
2047,1921,TERENCE,12
2048,1921,TERRANCE,7
2049,1921,TERRENCE,10
2050,1921,THEODORE,31
2051,1921,THOMAS,746
2052,1921,TIMOTHY,7
2053,1921,TOIVO,5
2054,1921,TOM,9
2055,1921,TONY,10
2056,1921,TREVOR,7
2057,1921,TRUMAN,6
2058,1921,VALENTINE,5
2059,1921,VERN,5
2060,1921,VERNE,8
2061,1921,VERNON,83
2062,1921,VICTOR,131
2063,1921,VINCENT,74
2064,1921,VINCENZO,7
2065,1921,VITTORIO,6
2066,1921,WALLACE,96
2067,1921,WALTER,375
2068,1921,WARD,7
2069,1921,WARREN,39
2070,1921,WASYL,7
